age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,subscription,balance_scaled,duration_scaled,previous_scaled,CLV_Score,CLV_Segment,age_group,Segment
25,technician,married,secondary,no,691,yes,no,cellular,15,may,333,1,330,2,failure,no,0,0.07907686162003161,0.06771045140300935,0.007272727272727273,0.0,VIP,18-30,High Value
38,admin.,married,secondary,no,257,yes,no,cellular,15,may,10,5,-1,0,unknown,no,0,0.07513663682748353,0.0020333468889792597,0.0,0.0,VIP,31-40,Low Value
32,blue-collar,married,secondary,no,99,yes,no,cellular,15,may,166,2,-1,0,unknown,no,0,0.07370217711038078,0.033753558357055714,0.0,0.0,VIP,31-40,Medium Value
34,blue-collar,married,secondary,no,2994,yes,no,cellular,15,may,358,1,176,1,failure,no,0,0.0999854738256496,0.0727938186254575,0.0036363636363636364,0.0,VIP,31-40,VIP
39,blue-collar,married,primary,no,-50,yes,no,cellular,15,may,100,1,-1,0,unknown,no,0,0.07234942712399907,0.020333468889792598,0.0,0.0,VIP,31-40,Low Value
33,services,married,secondary,no,624,yes,no,cellular,15,may,423,1,-1,0,unknown,no,0,0.07846857806910829,0.08601057340382269,0.0,0.0,VIP,31-40,VIP
29,admin.,single,secondary,no,405,yes,no,cellular,15,may,84,1,345,1,other,no,0,0.07648030795489624,0.01708011386742578,0.0036363636363636364,0.0,VIP,18-30,Low Value
30,services,married,secondary,no,683,yes,no,cellular,15,may,66,1,-1,0,unknown,no,0,0.07900423074827956,0.013420089467263115,0.0,0.0,VIP,18-30,Low Value
39,entrepreneur,married,secondary,no,2139,yes,no,cellular,15,may,576,4,371,1,failure,yes,1,0.09222304940715052,0.11712078080520537,0.0036363636363636364,427.8,VIP,31-40,VIP
44,blue-collar,married,secondary,no,167,yes,no,cellular,15,may,79,2,373,1,failure,no,0,0.0743195395202731,0.016063440422936153,0.0036363636363636364,0.0,VIP,41-50,Low Value
53,management,divorced,tertiary,no,50,yes,no,cellular,15,may,669,1,337,3,failure,yes,1,0.07325731302089954,0.1360309068727125,0.01090909090909091,25.0,VIP,51-60,VIP
27,services,married,secondary,no,311,yes,no,cellular,15,may,50,1,352,1,failure,no,0,0.07562689521180979,0.010166734444896299,0.0036363636363636364,0.0,VIP,18-30,Low Value
39,entrepreneur,married,secondary,no,680,yes,no,cellular,15,may,135,1,361,2,failure,no,0,0.07897699417137255,0.027450183001220006,0.007272727272727273,0.0,VIP,31-40,Medium Value
31,student,married,secondary,no,147,yes,no,cellular,15,may,456,1,-1,0,unknown,no,0,0.07413796234089301,0.09272061813745425,0.0,0.0,VIP,31-40,VIP
33,management,married,primary,no,142,yes,no,cellular,15,may,87,1,368,1,failure,no,0,0.07409256804604798,0.01769011793411956,0.0036363636363636364,0.0,VIP,31-40,Low Value
32,management,single,tertiary,no,435,yes,yes,cellular,15,may,676,3,-1,0,unknown,no,0,0.07675267372396638,0.13745424969499798,0.0,0.0,VIP,31-40,VIP
29,blue-collar,single,primary,no,722,yes,no,cellular,15,may,78,1,359,1,failure,no,0,0.07935830624807075,0.015860105734038225,0.0036363636363636364,0.0,VIP,18-30,Low Value
49,self-employed,married,secondary,no,505,yes,no,telephone,15,may,354,2,-1,0,unknown,no,0,0.07738819385179671,0.0719804798698658,0.0,0.0,VIP,41-50,High Value
32,admin.,single,secondary,no,6042,yes,no,cellular,15,may,183,1,361,1,failure,no,0,0.12765783596317615,0.037210248068320455,0.0036363636363636364,0.0,VIP,31-40,VIP
42,blue-collar,married,secondary,no,505,yes,no,cellular,15,may,117,1,-1,0,unknown,no,0,0.07738819385179671,0.02379015860105734,0.0,0.0,VIP,41-50,Medium Value
55,services,married,primary,no,-747,yes,no,cellular,15,may,265,7,-1,0,unknown,no,0,0.06602146242260273,0.053883692557950384,0.0,0.0,VIP,51-60,Medium Value
49,admin.,divorced,secondary,no,132,yes,no,cellular,15,may,98,1,350,1,failure,no,0,0.07400177945635793,0.019926799511996746,0.0036363636363636364,0.0,VIP,41-50,Low Value
26,technician,single,secondary,no,626,yes,no,cellular,15,may,412,2,-1,0,unknown,no,0,0.07848673578704629,0.08377389182594551,0.0,0.0,VIP,18-30,High Value
30,management,single,tertiary,no,1692,yes,no,cellular,15,may,251,1,-1,0,unknown,no,0,0.08816479944800538,0.051037006913379424,0.0,0.0,VIP,18-30,High Value
29,blue-collar,married,secondary,no,47,yes,yes,cellular,15,may,245,1,-1,0,unknown,no,0,0.07323007644399253,0.049816998779991864,0.0,0.0,VIP,18-30,Medium Value
54,unemployed,married,secondary,no,582,yes,no,cellular,15,may,693,5,372,2,failure,yes,1,0.07808726599241009,0.1409109394062627,0.007272727272727273,97.0,VIP,51-60,VIP
29,student,single,tertiary,no,80,yes,no,cellular,15,may,15,5,361,1,failure,no,0,0.07352967878996969,0.0030500203334688897,0.0036363636363636364,0.0,VIP,18-30,Low Value
34,admin.,single,secondary,no,6979,yes,no,cellular,15,may,14,5,-1,0,unknown,no,0,0.13616472681713365,0.0028466856445709637,0.0,0.0,VIP,31-40,VIP
25,blue-collar,single,tertiary,no,1395,yes,no,cellular,15,may,268,1,-1,0,unknown,no,0,0.08546837833421096,0.054493696624644164,0.0,0.0,VIP,18-30,High Value
26,services,single,secondary,no,212,yes,no,cellular,15,may,144,2,352,1,other,no,0,0.07472808817387831,0.029280195201301342,0.0036363636363636364,0.0,VIP,18-30,Medium Value
31,blue-collar,single,secondary,no,210,yes,yes,cellular,15,may,166,1,-1,0,unknown,no,0,0.07470993045594031,0.033753558357055714,0.0,0.0,VIP,31-40,Medium Value
51,management,divorced,tertiary,no,-227,yes,no,cellular,15,may,404,1,-1,0,unknown,no,0,0.07074246908648522,0.0821472143147621,0.0,0.0,VIP,51-60,High Value
34,management,married,secondary,no,-285,yes,no,cellular,15,may,192,1,276,3,failure,no,0,0.07021589526628294,0.03904026026840179,0.01090909090909091,0.0,VIP,31-40,Medium Value
34,technician,single,secondary,no,194,yes,yes,cellular,15,may,1015,1,-1,0,unknown,yes,1,0.07456466871243624,0.20638470923139488,0.0,97.0,VIP,31-40,VIP
27,services,single,secondary,no,353,yes,no,cellular,15,may,663,1,-1,0,unknown,yes,1,0.07600820728850799,0.13481089873932492,0.0,176.5,VIP,18-30,VIP
28,student,single,secondary,no,217,yes,no,cellular,15,may,238,2,372,1,failure,no,0,0.07477348246872334,0.04839365595770639,0.0036363636363636364,0.0,VIP,18-30,Medium Value
32,blue-collar,married,primary,no,252,yes,no,cellular,15,may,52,1,-1,0,unknown,no,0,0.0750912425326385,0.01057340382269215,0.0,0.0,VIP,31-40,Low Value
23,services,married,secondary,no,2211,yes,no,cellular,15,may,210,2,-1,0,unknown,no,0,0.09287672725291886,0.04270028466856446,0.0,0.0,VIP,18-30,High Value
42,blue-collar,divorced,secondary,no,198,no,no,cellular,15,may,133,1,-1,0,unknown,no,0,0.07460098414831225,0.027043513623424154,0.0,0.0,VIP,41-50,Low Value
26,student,single,secondary,no,2138,yes,no,cellular,15,may,18,8,371,1,other,no,0,0.0922139705481815,0.0036600244001626678,0.0036363636363636364,0.0,VIP,18-30,Medium Value
39,admin.,married,secondary,no,-650,no,no,cellular,15,may,123,2,364,1,failure,no,0,0.0669021117425962,0.025010166734444898,0.0036363636363636364,0.0,VIP,31-40,Low Value
29,technician,single,tertiary,no,226,yes,no,cellular,15,may,261,1,-1,0,unknown,no,0,0.07485519219944438,0.05307035380235868,0.0,0.0,VIP,18-30,High Value
52,blue-collar,married,primary,no,134,yes,no,cellular,15,may,81,2,295,3,failure,no,0,0.07401993717429595,0.016470109800732005,0.01090909090909091,0.0,VIP,51-60,Low Value
36,admin.,married,secondary,no,1479,no,no,cellular,15,may,65,2,-1,0,unknown,no,0,0.08623100248760737,0.013216754778365189,0.0,0.0,VIP,31-40,Medium Value
28,services,single,secondary,no,341,yes,no,cellular,15,may,437,3,347,3,other,yes,1,0.07589926098087993,0.08885725904839366,0.01090909090909091,85.25,VIP,18-30,VIP
37,services,single,secondary,no,1175,yes,no,cellular,15,may,102,1,333,2,failure,no,0,0.08347102936102992,0.02074013826758845,0.007272727272727273,0.0,VIP,31-40,Medium Value
29,blue-collar,married,secondary,no,339,yes,no,cellular,15,may,63,3,354,2,failure,no,0,0.07588110326294192,0.012810085400569337,0.007272727272727273,0.0,VIP,18-30,Low Value
41,self-employed,married,tertiary,no,6000,yes,no,cellular,15,may,217,6,178,1,failure,no,0,0.12727652388647795,0.044123627490849936,0.0036363636363636364,0.0,VIP,41-50,VIP
29,management,single,tertiary,no,1388,yes,no,cellular,15,may,157,3,-1,0,unknown,no,0,0.08540482632142793,0.03192354615697438,0.0,0.0,VIP,18-30,Medium Value
32,blue-collar,married,primary,no,2198,no,no,cellular,15,may,463,1,175,4,failure,no,0,0.0927587020863218,0.09414396095973973,0.014545454545454545,0.0,VIP,31-40,VIP
39,entrepreneur,married,tertiary,yes,-172,yes,no,cellular,15,may,562,2,-1,0,unknown,yes,1,0.07124180632978049,0.1142740951606344,0.0,-57.333333333333336,Low Value,31-40,VIP
37,blue-collar,married,primary,no,-212,yes,no,cellular,15,may,189,3,352,1,other,no,0,0.07087865197102029,0.038430256201708014,0.0036363636363636364,0.0,VIP,31-40,Medium Value
30,technician,married,primary,no,95,yes,no,cellular,15,may,220,2,298,1,failure,no,0,0.07366586167450476,0.044733631557543715,0.0036363636363636364,0.0,VIP,18-30,Medium Value
39,technician,single,secondary,no,12,yes,no,cellular,15,may,500,2,352,2,failure,no,0,0.07291231638007736,0.101667344448963,0.007272727272727273,0.0,VIP,31-40,VIP
27,blue-collar,single,unknown,no,-15,yes,yes,cellular,15,may,212,4,312,6,other,no,0,0.07266718718791423,0.04310695404636031,0.02181818181818182,0.0,VIP,18-30,High Value
41,admin.,single,secondary,no,2002,yes,no,cellular,15,may,172,2,350,1,failure,no,0,0.09097924572839686,0.03497356649044327,0.0036363636363636364,0.0,VIP,41-50,High Value
32,services,married,secondary,no,118,yes,no,cellular,15,may,20,6,-1,0,unknown,no,0,0.07387467543079186,0.004066693777958519,0.0,0.0,VIP,31-40,Low Value
58,blue-collar,married,primary,no,5431,yes,yes,cellular,15,may,327,3,374,1,failure,no,0,0.12211065313311424,0.0664904432696218,0.0036363636363636364,0.0,VIP,51-60,VIP
41,admin.,divorced,secondary,no,2550,yes,no,cellular,15,may,894,2,347,2,failure,no,0,0.09595446044341148,0.18178121187474583,0.007272727272727273,0.0,VIP,41-50,VIP
40,admin.,married,secondary,no,438,yes,no,cellular,15,may,823,2,-1,0,unknown,no,0,0.07677991030087339,0.16734444896299308,0.0,0.0,VIP,31-40,VIP
28,blue-collar,married,secondary,no,2257,yes,no,cellular,15,may,352,1,-1,0,unknown,no,0,0.09329435476549308,0.07157381049206994,0.0,0.0,VIP,18-30,VIP
21,student,single,secondary,no,126,yes,no,telephone,15,may,52,1,-1,0,unknown,no,0,0.07394730630254391,0.01057340382269215,0.0,0.0,VIP,18-30,Low Value
31,admin.,married,secondary,no,728,yes,yes,cellular,15,may,152,1,352,4,failure,no,0,0.07941277940188478,0.03090687271248475,0.014545454545454545,0.0,VIP,31-40,Medium Value
30,services,single,tertiary,no,717,yes,yes,cellular,15,may,116,1,-1,0,unknown,no,0,0.07931291195322572,0.023586823912159414,0.0,0.0,VIP,18-30,Medium Value
34,services,single,secondary,no,4062,yes,yes,cellular,15,may,29,1,-1,0,unknown,no,0,0.10968169520454671,0.0058967059780398534,0.0,0.0,VIP,31-40,High Value
60,retired,divorced,secondary,no,-639,yes,no,cellular,15,may,585,1,-1,0,unknown,yes,1,0.06700197919125525,0.1189507930052867,0.0,-319.5,Low Value,51-60,VIP
27,admin.,single,tertiary,no,144,yes,no,cellular,15,may,95,1,-1,0,unknown,no,0,0.07411072576398599,0.01931679544530297,0.0,0.0,VIP,18-30,Low Value
23,admin.,single,secondary,no,252,yes,no,cellular,15,may,56,1,-1,0,unknown,no,0,0.0750912425326385,0.011386742578283855,0.0,0.0,VIP,18-30,Low Value
22,admin.,single,secondary,no,118,yes,no,cellular,15,may,564,3,-1,0,unknown,no,0,0.07387467543079186,0.11468076453843025,0.0,0.0,VIP,18-30,VIP
28,admin.,single,secondary,no,-215,yes,no,cellular,15,may,188,1,360,3,failure,no,0,0.07085141539411327,0.03822692151281008,0.01090909090909091,0.0,VIP,18-30,Medium Value
25,admin.,single,tertiary,no,1056,yes,no,cellular,15,may,363,1,-1,0,unknown,no,0,0.08239064514371834,0.07381049206994714,0.0,0.0,VIP,18-30,High Value
52,blue-collar,married,primary,no,2396,yes,no,cellular,15,may,48,7,-1,0,unknown,no,0,0.09455631616218474,0.009760065067100447,0.0,0.0,VIP,51-60,Medium Value
32,services,married,secondary,no,3268,no,no,cellular,15,may,147,1,-1,0,unknown,no,0,0.10247308118315691,0.02989019926799512,0.0,0.0,VIP,31-40,High Value
33,services,divorced,secondary,no,2411,yes,no,cellular,15,may,360,1,-1,0,unknown,no,0,0.09469249904671982,0.07320048800325335,0.0,0.0,VIP,31-40,VIP
41,blue-collar,married,secondary,no,49,yes,no,cellular,15,may,342,2,-1,0,unknown,no,0,0.07324823416193053,0.06954046360309069,0.0,0.0,VIP,41-50,High Value
28,blue-collar,married,secondary,no,0,yes,no,cellular,15,may,6,4,-1,0,unknown,no,0,0.0728033700724493,0.0012200081333875558,0.0,0.0,VIP,18-30,Low Value
23,student,single,secondary,no,556,yes,no,cellular,15,may,170,2,-1,0,unknown,no,0,0.07785121565921596,0.03456689711264742,0.0,0.0,VIP,18-30,Medium Value
50,admin.,single,primary,no,181,yes,no,cellular,15,may,119,4,372,3,failure,no,0,0.07444664354583917,0.024196827978853194,0.01090909090909091,0.0,VIP,41-50,Medium Value
60,retired,divorced,secondary,no,4974,yes,no,cellular,15,may,80,4,-1,0,unknown,no,0,0.11796161458427906,0.016266775111834077,0.0,0.0,VIP,51-60,High Value
26,student,single,secondary,no,864,yes,no,cellular,15,may,659,1,-1,0,unknown,yes,1,0.08064750422166943,0.13399755998373322,0.0,432.0,VIP,18-30,VIP
32,management,married,secondary,no,134,yes,yes,cellular,15,may,532,3,-1,0,unknown,yes,1,0.07401993717429595,0.10817405449369662,0.0,33.5,VIP,31-40,VIP
39,blue-collar,married,primary,no,2288,yes,no,cellular,15,may,265,1,-1,0,unknown,no,0,0.09357579939353222,0.053883692557950384,0.0,0.0,VIP,31-40,High Value
40,management,married,tertiary,no,592,yes,no,telephone,15,may,15,11,-1,0,unknown,no,0,0.07817805458210013,0.0030500203334688897,0.0,0.0,VIP,31-40,Low Value
48,blue-collar,single,primary,no,244,yes,no,cellular,15,may,54,5,-1,0,unknown,no,0,0.07501861166088647,0.010980073200488003,0.0,0.0,VIP,41-50,Low Value
40,admin.,single,secondary,no,50,no,no,cellular,15,may,837,1,-1,0,unknown,yes,1,0.07325731302089954,0.17019113460756405,0.0,25.0,VIP,31-40,VIP
33,blue-collar,married,secondary,no,1,yes,no,cellular,15,may,67,4,178,3,failure,no,0,0.0728124489314183,0.013623424156161041,0.01090909090909091,0.0,VIP,31-40,Low Value
46,management,married,tertiary,no,2851,yes,yes,cellular,15,may,77,4,-1,0,unknown,no,0,0.09868719699308191,0.0156567710451403,0.0,0.0,VIP,41-50,High Value
30,management,single,secondary,no,340,yes,no,cellular,15,may,136,2,361,1,other,no,0,0.07589018212191093,0.027653517690117934,0.0036363636363636364,0.0,VIP,18-30,Medium Value
41,services,married,secondary,no,2399,yes,no,cellular,15,may,303,2,351,2,failure,no,0,0.09458355273909176,0.061610410736071576,0.007272727272727273,0.0,VIP,41-50,VIP
38,entrepreneur,married,tertiary,no,2069,yes,no,cellular,15,may,358,7,-1,0,unknown,no,0,0.09158752927932018,0.0727938186254575,0.0,0.0,VIP,31-40,VIP
34,blue-collar,divorced,secondary,no,1614,yes,no,cellular,15,may,228,2,297,1,other,no,0,0.087456648448423,0.046360309068727124,0.0036363636363636364,0.0,VIP,31-40,High Value
33,blue-collar,married,primary,no,35,no,no,cellular,15,may,47,3,-1,0,unknown,no,0,0.07312113013636447,0.00955673037820252,0.0,0.0,VIP,31-40,Low Value
39,blue-collar,married,primary,no,315,yes,no,cellular,15,may,259,3,353,3,failure,no,0,0.0756632106476858,0.05266368442456283,0.01090909090909091,0.0,VIP,31-40,High Value
25,admin.,single,secondary,no,507,yes,no,cellular,15,may,832,1,367,3,failure,yes,1,0.07740635156973473,0.1691744611630744,0.01090909090909091,253.5,VIP,18-30,VIP
23,blue-collar,single,primary,no,8627,yes,no,cellular,15,may,169,1,346,1,failure,no,0,0.1511266863980535,0.034363562423749494,0.0036363636363636364,0.0,VIP,18-30,VIP
21,admin.,single,secondary,no,66,yes,no,cellular,15,may,31,1,330,2,failure,no,0,0.07340257476440362,0.0063033753558357055,0.007272727272727273,0.0,VIP,18-30,Low Value
22,student,single,secondary,no,4038,yes,no,cellular,15,may,1380,1,-1,0,unknown,no,0,0.10946380258929059,0.28060187067913783,0.0,0.0,VIP,18-30,VIP
28,technician,single,tertiary,no,372,yes,yes,cellular,15,may,201,3,294,2,success,no,0,0.07618070560891908,0.04087027246848312,0.007272727272727273,0.0,VIP,18-30,Medium Value
42,services,married,secondary,no,1370,yes,no,cellular,15,may,36,2,-1,0,unknown,no,0,0.08524140685998585,0.0073200488003253355,0.0,0.0,VIP,41-50,Low Value
44,blue-collar,married,primary,no,-101,yes,no,cellular,15,may,679,1,366,4,failure,yes,1,0.07188640531657982,0.13806425376169174,0.014545454545454545,-50.5,Low Value,41-50,VIP
33,management,married,tertiary,no,287,yes,no,cellular,15,may,199,2,274,3,other,no,0,0.07540900259655367,0.04046360309068727,0.01090909090909091,0.0,VIP,31-40,Medium Value
41,blue-collar,married,primary,no,89,yes,no,cellular,15,may,58,3,359,2,other,no,0,0.07361138852069073,0.011793411956079707,0.007272727272727273,0.0,VIP,41-50,Low Value
52,technician,married,primary,no,-50,yes,no,cellular,15,may,129,2,-1,0,unknown,no,0,0.07234942712399907,0.02623017486783245,0.0,0.0,VIP,51-60,Low Value
47,blue-collar,married,primary,no,-290,yes,no,cellular,15,may,495,1,-1,0,unknown,no,0,0.07017050097143791,0.10065067100447336,0.0,0.0,VIP,41-50,VIP
27,blue-collar,single,secondary,no,940,yes,no,cellular,15,may,141,1,343,3,failure,no,0,0.08133749750331379,0.028670191134607562,0.01090909090909091,0.0,VIP,18-30,Medium Value
33,blue-collar,single,primary,no,165,yes,no,cellular,15,may,139,2,-1,0,unknown,no,0,0.07430138180233509,0.02826352175681171,0.0,0.0,VIP,31-40,Low Value
41,blue-collar,divorced,secondary,no,2540,yes,no,cellular,15,may,82,2,366,1,failure,no,0,0.09586367185372144,0.01667344448962993,0.0036363636363636364,0.0,VIP,41-50,High Value
48,blue-collar,married,secondary,no,480,yes,no,cellular,15,may,830,1,352,2,failure,yes,1,0.0771612223775716,0.16876779178527856,0.007272727272727273,240.0,VIP,41-50,VIP
37,entrepreneur,single,secondary,no,-22,yes,no,cellular,15,may,317,1,-1,0,unknown,yes,1,0.0726036351751312,0.06445709638064254,0.0,-11.0,Low Value,31-40,High Value
35,technician,single,secondary,no,1501,yes,no,cellular,15,may,26,1,357,1,other,no,0,0.08643073738492547,0.005286701911346075,0.0036363636363636364,0.0,VIP,31-40,Low Value
39,admin.,divorced,secondary,no,878,yes,no,cellular,15,may,611,5,-1,0,unknown,yes,1,0.0807746082472355,0.12423749491663277,0.0,146.33333333333334,VIP,31-40,VIP
46,management,married,tertiary,no,810,yes,yes,cellular,15,may,33,2,176,1,other,no,0,0.08015724583734317,0.0067100447336315575,0.0036363636363636364,0.0,VIP,41-50,Low Value
52,technician,divorced,secondary,no,144,yes,no,cellular,15,may,362,1,-1,0,unknown,no,0,0.07411072576398599,0.07360715738104921,0.0,0.0,VIP,51-60,High Value
40,admin.,married,secondary,no,2574,yes,no,cellular,15,may,432,1,176,1,failure,yes,1,0.09617235305866759,0.08784058560390402,0.0036363636363636364,1287.0,VIP,31-40,VIP
26,blue-collar,single,primary,no,17,yes,no,cellular,15,may,86,2,367,2,failure,no,0,0.07295771067492238,0.017486783245221633,0.007272727272727273,0.0,VIP,18-30,Low Value
25,technician,single,secondary,no,173,yes,no,cellular,15,may,186,2,-1,0,unknown,no,0,0.07437401267408712,0.037820252135014235,0.0,0.0,VIP,18-30,Medium Value
33,blue-collar,married,primary,no,309,yes,no,cellular,15,may,42,4,-1,0,unknown,no,0,0.07560873749387177,0.00854005693371289,0.0,0.0,VIP,31-40,Low Value
24,blue-collar,single,secondary,no,833,yes,no,cellular,15,may,956,1,-1,0,unknown,yes,1,0.08036605959363027,0.19438796258641725,0.0,416.5,VIP,18-30,VIP
27,blue-collar,single,secondary,no,20,yes,no,cellular,15,may,175,1,364,3,other,no,0,0.0729849472518294,0.03558357055713705,0.01090909090909091,0.0,VIP,18-30,Medium Value
30,management,single,tertiary,no,1761,yes,no,cellular,15,may,229,2,294,1,other,no,0,0.08879124071686671,0.04656364375762505,0.0036363636363636364,0.0,VIP,18-30,High Value
29,technician,single,tertiary,no,940,yes,no,cellular,15,may,757,1,330,1,failure,no,0,0.08133749750331379,0.15392435949572997,0.0036363636363636364,0.0,VIP,18-30,VIP
48,services,married,secondary,no,975,yes,yes,cellular,15,may,521,2,-1,0,unknown,no,0,0.08165525756722895,0.10593737291581944,0.0,0.0,VIP,41-50,VIP
25,student,single,secondary,no,1919,yes,no,cellular,15,may,264,1,351,4,failure,no,0,0.09022570043396946,0.05368035786905246,0.014545454545454545,0.0,VIP,18-30,High Value
31,admin.,single,secondary,no,-1,yes,no,cellular,15,may,99,1,352,1,failure,no,0,0.0727942912134803,0.020130134200894673,0.0036363636363636364,0.0,VIP,31-40,Low Value
42,entrepreneur,married,secondary,no,169,yes,no,telephone,15,may,87,4,-1,0,unknown,no,0,0.07433769723821111,0.01769011793411956,0.0,0.0,VIP,41-50,Low Value
26,entrepreneur,single,tertiary,no,255,yes,no,cellular,15,may,401,1,-1,0,unknown,no,0,0.07511847910954553,0.08153721024806831,0.0,0.0,VIP,18-30,High Value
51,technician,married,secondary,no,1174,yes,no,cellular,15,may,301,1,-1,0,unknown,no,0,0.08346195050206091,0.06120374135827572,0.0,0.0,VIP,51-60,High Value
26,services,single,secondary,no,46,yes,no,cellular,15,may,17,3,351,6,other,no,0,0.07322099758502353,0.0034566897112647418,0.02181818181818182,0.0,VIP,18-30,Low Value
58,blue-collar,married,primary,no,66,yes,no,cellular,15,may,184,4,-1,0,unknown,no,0,0.07340257476440362,0.03741358275721838,0.0,0.0,VIP,51-60,Medium Value
30,blue-collar,married,secondary,no,3,no,no,cellular,15,may,42,2,297,1,failure,no,0,0.07283060664935631,0.00854005693371289,0.0036363636363636364,0.0,VIP,18-30,Low Value
36,blue-collar,single,secondary,no,103,yes,no,cellular,15,may,200,5,-1,0,unknown,no,0,0.07373849254625679,0.040666937779585195,0.0,0.0,VIP,31-40,Medium Value
49,blue-collar,married,secondary,no,1230,yes,yes,cellular,15,may,167,2,373,3,failure,no,0,0.08397036660432518,0.03395689304595364,0.01090909090909091,0.0,VIP,41-50,High Value
37,admin.,single,secondary,no,309,yes,no,cellular,15,may,58,3,-1,0,unknown,no,0,0.07560873749387177,0.011793411956079707,0.0,0.0,VIP,31-40,Low Value
38,blue-collar,divorced,secondary,no,226,yes,no,cellular,15,may,167,4,-1,0,unknown,no,0,0.07485519219944438,0.03395689304595364,0.0,0.0,VIP,31-40,Medium Value
39,technician,single,secondary,no,400,yes,no,cellular,15,may,237,2,-1,0,unknown,no,0,0.07643491366005122,0.048190321268808456,0.0,0.0,VIP,31-40,Medium Value
31,management,married,tertiary,no,527,yes,yes,cellular,15,may,98,2,359,1,failure,no,0,0.07758792874911483,0.019926799511996746,0.0036363636363636364,0.0,VIP,31-40,Low Value
40,services,married,secondary,no,771,yes,no,cellular,15,may,173,4,-1,0,unknown,no,0,0.07980317033755198,0.0351769011793412,0.0,0.0,VIP,31-40,Medium Value
46,services,married,unknown,no,72,yes,no,cellular,15,may,165,3,-1,0,unknown,no,0,0.07345704791821765,0.03355022366815779,0.0,0.0,VIP,41-50,Medium Value
31,management,single,tertiary,no,2734,yes,no,cellular,15,may,858,3,-1,0,unknown,yes,1,0.09762497049370836,0.1744611630744205,0.0,683.5,VIP,31-40,VIP
29,blue-collar,married,secondary,no,-114,yes,no,cellular,15,may,132,2,359,2,failure,no,0,0.07176838014998276,0.02684017893452623,0.007272727272727273,0.0,VIP,18-30,Low Value
57,management,married,secondary,no,39,yes,no,cellular,15,may,114,2,-1,0,unknown,no,0,0.07315744557224049,0.023180154534363562,0.0,0.0,VIP,51-60,Low Value
33,technician,single,secondary,no,1064,yes,no,cellular,15,may,173,2,-1,0,unknown,no,0,0.08246327601547038,0.0351769011793412,0.0,0.0,VIP,31-40,Medium Value
56,retired,divorced,tertiary,no,-458,yes,no,cellular,15,may,406,4,296,3,failure,no,0,0.06864525266464512,0.08255388369255795,0.01090909090909091,0.0,VIP,51-60,High Value
42,admin.,divorced,secondary,no,241,yes,no,cellular,15,may,1012,3,-1,0,unknown,yes,1,0.07499137508397945,0.2057747051647011,0.0,60.25,VIP,41-50,VIP
31,management,single,tertiary,no,74,yes,yes,cellular,15,may,13,11,-1,0,unknown,no,0,0.07347520563615566,0.0026433509556730377,0.0,0.0,VIP,31-40,Low Value
30,technician,single,secondary,no,-109,yes,no,cellular,15,may,73,2,297,2,other,no,0,0.07181377444482778,0.014843432289548597,0.007272727272727273,0.0,VIP,18-30,Low Value
35,admin.,divorced,secondary,no,-133,yes,no,cellular,15,may,160,2,-1,0,unknown,no,0,0.07159588182957166,0.032533550223668155,0.0,0.0,VIP,31-40,Low Value
34,blue-collar,divorced,primary,no,390,yes,no,cellular,15,may,372,2,371,2,success,no,0,0.07634412507036116,0.07564050427002847,0.007272727272727273,0.0,VIP,31-40,High Value
34,blue-collar,divorced,primary,no,0,yes,no,cellular,15,may,206,5,-1,0,unknown,no,0,0.0728033700724493,0.041886945912972755,0.0,0.0,VIP,31-40,Medium Value
34,management,single,tertiary,no,2360,yes,no,cellular,15,may,137,2,176,1,failure,no,0,0.09422947723930057,0.02785685237901586,0.0036363636363636364,0.0,VIP,31-40,High Value
51,blue-collar,married,primary,no,129,yes,no,cellular,15,may,611,2,-1,0,unknown,yes,1,0.07397454287945092,0.12423749491663277,0.0,43.0,VIP,51-60,VIP
49,blue-collar,married,secondary,no,598,yes,no,cellular,15,may,219,6,-1,0,unknown,no,0,0.07823252773591416,0.04453029686864579,0.0,0.0,VIP,41-50,Medium Value
45,unemployed,married,secondary,no,-407,yes,no,cellular,15,may,320,3,371,2,failure,no,0,0.06910827447206436,0.06506710044733631,0.007272727272727273,0.0,VIP,41-50,High Value
59,self-employed,married,primary,no,671,yes,no,cellular,15,may,57,2,332,3,failure,no,0,0.07889528444065151,0.011590077267181781,0.01090909090909091,0.0,VIP,51-60,Low Value
52,blue-collar,divorced,primary,no,29,yes,no,cellular,15,may,223,2,298,1,failure,no,0,0.07306665698255044,0.045343635624237495,0.0036363636363636364,0.0,VIP,51-60,Medium Value
32,services,divorced,secondary,no,-34,yes,no,cellular,15,may,147,2,-1,0,unknown,no,0,0.07249468886750314,0.02989019926799512,0.0,0.0,VIP,31-40,Low Value
29,student,single,secondary,no,949,yes,no,cellular,15,may,109,2,352,1,success,no,0,0.08141920723403484,0.022163481089873933,0.0036363636363636364,0.0,VIP,18-30,Medium Value
40,blue-collar,married,secondary,no,1145,yes,no,cellular,15,may,175,4,-1,0,unknown,no,0,0.08319866359195977,0.03558357055713705,0.0,0.0,VIP,31-40,Medium Value
31,technician,married,secondary,no,84,no,no,cellular,15,may,264,2,-1,0,unknown,no,0,0.0735659942258457,0.05368035786905246,0.0,0.0,VIP,31-40,High Value
