age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,subscription,balance_scaled,duration_scaled,previous_scaled,CLV_Score,CLV_Segment,age_group
25,student,single,secondary,no,520,yes,no,cellular,7,may,236,1,-1,0,unknown,no,0,0.07752437673633178,0.04798698657991053,0.0,0.053158284342139046,High Value,18-30
54,technician,married,secondary,no,6,yes,no,cellular,7,may,109,1,367,1,failure,no,0,0.07285784322626333,0.022163481089873933,0.0036363636363636364,0.043805238667366575,Low Value,51-60
39,technician,single,secondary,no,14,yes,no,cellular,7,may,72,1,-1,0,unknown,no,0,0.07293047409801537,0.014640097600650671,0.0,0.04085726632920288,Low Value,31-40
44,technician,married,secondary,no,78,yes,no,cellular,7,may,122,1,357,1,failure,no,0,0.07351152107203167,0.02480683204554697,0.0036363636363636364,0.044925082876952654,Low Value,41-50
31,blue-collar,single,secondary,no,1882,no,no,cellular,7,may,529,2,-1,0,unknown,no,0,0.08988978265211629,0.10756405042700284,0.0,0.07721410645415899,VIP,31-40
59,admin.,single,secondary,no,2166,yes,yes,cellular,7,may,574,1,-1,0,unknown,yes,1,0.09246817859931364,0.11671411142740952,0.0,0.08124832272787967,VIP,51-60
53,blue-collar,married,secondary,no,913,yes,no,cellular,7,may,213,1,288,1,failure,no,0,0.08109236831115066,0.04331028873525823,0.0036363636363636364,0.054266543503425524,High Value,51-60
28,services,single,secondary,no,168,yes,no,cellular,7,may,128,1,-1,0,unknown,no,0,0.07432861837924211,0.026026840178934526,0.0,0.04497236124330141,Low Value,18-30
44,blue-collar,married,primary,no,4031,yes,no,cellular,7,may,983,4,-1,0,unknown,yes,1,0.10940025057650755,0.19987799918666124,0.0,0.11466352504425215,VIP,41-50
39,technician,married,secondary,no,-475,yes,no,cellular,7,may,168,3,301,1,failure,no,0,0.06849091206217203,0.03416022773485156,0.0036363636363636364,0.04522079707881421,Low Value,31-40
59,retired,married,secondary,no,599,yes,no,cellular,7,may,31,1,-1,0,unknown,no,0,0.07824160659488316,0.0063033753558357055,0.0,0.04101181590419229,Low Value,51-60
51,entrepreneur,married,tertiary,no,228,yes,no,cellular,7,may,72,1,-1,0,unknown,no,0,0.0748733499173824,0.014640097600650671,0.0,0.0418287042388864,Low Value,51-60
54,management,divorced,tertiary,no,0,yes,no,cellular,7,may,199,1,297,3,failure,no,0,0.0728033700724493,0.04046360309068727,0.01090909090909091,0.050722584145249015,Medium Value,51-60
37,blue-collar,single,secondary,no,2469,yes,no,cellular,7,may,232,1,-1,0,unknown,no,0,0.09521907286692209,0.04717364782431883,0.0,0.06176163078075669,High Value,31-40
53,management,married,tertiary,no,34230,yes,yes,cellular,7,may,279,1,358,9,other,no,0,0.3835727125814828,0.05673037820252135,0.03272727272727273,0.21535092429695235,VIP,51-60
57,management,married,tertiary,no,779,yes,no,cellular,7,may,282,1,367,1,failure,no,0,0.07987580120930403,0.057340382269215125,0.0036363636363636364,0.05786728801268928,High Value,51-60
60,blue-collar,married,secondary,no,322,yes,no,cellular,7,may,63,1,-1,0,unknown,no,0,0.07572676266046884,0.012810085400569337,0.0,0.04170640695040522,Low Value,51-60
51,services,married,unknown,no,6,yes,no,cellular,7,may,282,1,-1,0,unknown,no,0,0.07285784322626333,0.057340382269215125,0.0,0.053631036293896206,High Value,51-60
51,retired,married,primary,no,670,yes,no,cellular,7,may,391,1,-1,0,unknown,no,0,0.07888620558168251,0.07950386335908906,0.0,0.06329426179856797,High Value,51-60
47,technician,divorced,tertiary,no,477,yes,no,telephone,7,may,973,1,366,1,failure,no,0,0.07713398580066458,0.19784465229768197,0.0036363636363636364,0.09864766131690961,VIP,41-50
41,management,married,tertiary,no,1072,yes,no,cellular,7,may,199,1,-1,0,unknown,no,0,0.08253590688722243,0.04046360309068727,0.0,0.0534070343708174,High Value,41-50
37,management,married,tertiary,no,64,no,no,cellular,7,may,219,1,295,1,failure,no,0,0.0733844170464656,0.04453029686864579,0.0036363636363636364,0.050778570311099266,Medium Value,31-40
53,admin.,single,primary,no,0,yes,no,cellular,7,may,176,1,322,5,other,no,0,0.0728033700724493,0.03578690524603497,0.01818181818181818,0.05077412024639878,Medium Value,51-60
37,blue-collar,married,secondary,no,7,yes,yes,cellular,7,may,336,1,-1,0,unknown,no,0,0.07286692208523234,0.06832045546970313,0.0,0.05692959768352711,High Value,31-40
41,services,single,secondary,no,-278,yes,no,cellular,7,may,17,5,360,3,failure,no,0,0.07027944727906597,0.0034566897112647418,0.01090909090909091,0.03835854873473059,Low Value,41-50
48,blue-collar,married,secondary,yes,0,yes,yes,cellular,7,may,275,1,-1,0,unknown,no,0,0.0728033700724493,0.05591703944692965,0.0,0.05317679687030355,High Value,41-50
33,technician,married,secondary,no,399,yes,no,cellular,7,may,143,1,-1,0,unknown,no,0,0.07642583480108221,0.029076860512403414,0.0,0.04693597555426213,Medium Value,31-40
30,technician,single,secondary,no,359,yes,no,cellular,7,may,362,1,303,1,failure,no,0,0.07606268044232202,0.07360715738104921,0.0036363636363636364,0.0608407601627485,High Value,18-30
57,self-employed,married,tertiary,no,192,yes,no,cellular,7,may,320,1,-1,0,unknown,no,0,0.07454651099449822,0.06506710044733631,0.0,0.056793385631450005,High Value,51-60
47,blue-collar,divorced,secondary,no,25,yes,no,cellular,7,may,166,1,-1,0,unknown,no,0,0.07303034154667443,0.033753558357055714,0.0,0.046641238280453926,Medium Value,41-50
36,management,single,tertiary,no,1804,no,no,cellular,7,may,170,1,366,1,other,no,0,0.08918163165253391,0.03456689711264742,0.0036363636363636364,0.055688157687333914,High Value,31-40
29,admin.,single,secondary,no,428,yes,yes,cellular,7,may,54,1,345,2,failure,no,0,0.07668912171118335,0.010980073200488003,0.007272727272727273,0.043093128270283526,Low Value,18-30
37,blue-collar,married,primary,no,223,yes,no,cellular,7,may,569,1,297,3,failure,no,0,0.07482795562253737,0.11569743798291988,0.01090909090909091,0.07430502738796284,VIP,31-40
58,services,married,secondary,no,2745,yes,no,cellular,7,may,161,1,324,2,failure,no,0,0.09772483794236742,0.032736884912566086,0.007272727272727273,0.060138029899498985,High Value,51-60
53,self-employed,married,secondary,no,1066,yes,no,cellular,7,may,57,2,170,4,failure,no,0,0.0824814337334084,0.011590077267181781,0.014545454545454545,0.04762683095594964,Medium Value,51-60
44,services,married,secondary,no,191,yes,yes,cellular,7,may,490,1,-1,0,unknown,no,0,0.07453743213552921,0.09963399755998373,0.0,0.06715891533575973,VIP,41-50
24,admin.,single,secondary,no,1725,yes,no,cellular,7,may,59,1,-1,0,unknown,no,0,0.08846440179398254,0.011996746644977633,0.0,0.04783122489048456,Medium Value,18-30
51,entrepreneur,married,secondary,no,0,yes,no,cellular,7,may,158,1,300,2,failure,no,0,0.0728033700724493,0.032126880845872306,0.007272727272727273,0.0474942947445318,Medium Value,51-60
54,management,married,tertiary,no,8509,yes,no,cellular,7,may,147,1,-1,0,unknown,no,0,0.15005538103971094,0.02989019926799512,0.0,0.08399475030025401,VIP,51-60
48,technician,married,secondary,no,-938,yes,no,cellular,7,may,134,1,344,2,failure,no,0,0.06428740035952282,0.027246848312322082,0.007272727272727273,0.04177230012800349,Low Value,41-50
46,technician,divorced,secondary,no,-1034,yes,yes,cellular,7,may,195,1,-1,0,unknown,no,0,0.06341582989849837,0.03965026433509557,0.0,0.04360299424977785,Low Value,41-50
32,management,single,tertiary,no,-307,yes,yes,cellular,7,may,447,2,346,2,failure,no,0,0.07001616036896484,0.09089060593737291,0.007272727272727273,0.06372980742023975,High Value,31-40
29,blue-collar,single,secondary,no,2891,yes,no,cellular,7,may,293,1,-1,0,unknown,no,0,0.0990503513518421,0.05957706384709231,0.0,0.06739829483004875,VIP,18-30
31,technician,married,secondary,no,504,yes,yes,cellular,7,may,52,2,-1,0,unknown,no,0,0.07737911499282771,0.01057340382269215,0.0,0.0418615786432215,Low Value,31-40
34,technician,divorced,secondary,no,558,yes,no,cellular,7,may,130,2,167,5,failure,no,0,0.07786937337715397,0.026433509556730378,0.01818181818181818,0.05050110319195974,Medium Value,31-40
31,blue-collar,single,secondary,no,0,yes,no,cellular,7,may,113,2,345,1,other,no,0,0.0728033700724493,0.022976819845465637,0.0036363636363636364,0.04402200371713707,Low Value,31-40
56,services,divorced,secondary,no,72,yes,yes,cellular,7,may,263,1,357,4,failure,no,0,0.07345704791821765,0.053477023180154536,0.014545454545454545,0.0556807218222461,High Value,51-60
41,housemaid,married,primary,no,322,no,no,cellular,7,may,105,1,324,2,failure,no,0,0.07572676266046884,0.02135014233428223,0.007272727272727273,0.04572296948506454,Low Value,41-50
42,blue-collar,married,secondary,no,2044,yes,yes,cellular,7,may,155,1,282,5,failure,no,0,0.09136055780509507,0.031516876779178526,0.01818181818181818,0.05877170557266473,High Value,41-50
29,blue-collar,single,secondary,no,43,no,no,cellular,7,may,142,1,353,1,failure,no,0,0.0731937610081165,0.02887352582350549,0.0036363636363636364,0.045986210978382625,Medium Value,18-30
42,services,single,secondary,no,2348,yes,no,cellular,7,may,448,2,-1,0,unknown,no,0,0.09412053093167252,0.09109394062627084,0.0,0.07438844765371752,VIP,41-50
35,blue-collar,married,secondary,no,682,yes,no,cellular,7,may,141,1,-1,0,unknown,no,0,0.07899515188931056,0.028670191134607562,0.0,0.048098633285037544,Medium Value,31-40
42,admin.,married,secondary,no,874,yes,no,cellular,7,may,176,1,287,2,other,no,0,0.08073829281135947,0.03578690524603497,0.007272727272727273,0.05255976343403568,Medium Value,41-50
38,blue-collar,married,primary,no,1,yes,no,cellular,7,may,154,1,-1,0,unknown,no,0,0.0728124489314183,0.0313135420902806,0.0,0.04580028709279333,Medium Value,31-40
37,management,single,tertiary,no,815,yes,no,cellular,7,may,77,1,-1,0,unknown,no,0,0.0802026401321882,0.0156567710451403,0.0,0.04479835137963619,Low Value,31-40
40,technician,single,secondary,no,1001,yes,yes,cellular,7,may,148,1,-1,0,unknown,no,0,0.08189130790042308,0.030093533956893046,0.0,0.049973714137279454,Medium Value,31-40
50,blue-collar,married,secondary,no,16,yes,no,cellular,7,may,290,1,356,11,failure,no,0,0.07294863181595337,0.05896705978039853,0.04,0.062164433842096245,High Value,41-50
45,housemaid,married,tertiary,no,0,yes,no,telephone,7,may,309,1,-1,0,unknown,no,0,0.0728033700724493,0.06283041886945913,0.0,0.05525081069706239,High Value,41-50
39,technician,single,tertiary,no,741,yes,no,cellular,7,may,69,1,-1,0,unknown,no,0,0.07953080456848184,0.014030093533956893,0.0,0.04397443034442799,Low Value,31-40
28,blue-collar,married,secondary,no,-470,yes,no,cellular,7,may,275,2,-1,0,unknown,no,0,0.06853630635701706,0.05591703944692965,0.0,0.05104326501258742,Medium Value,18-30
28,management,single,tertiary,no,682,yes,no,cellular,7,may,79,1,-1,0,unknown,no,0,0.07899515188931056,0.016063440422936153,0.0,0.044316608071536125,Low Value,18-30
28,blue-collar,married,secondary,no,922,yes,no,cellular,7,may,226,1,339,1,other,no,0,0.08117407804187171,0.045953639690931275,0.0036363636363636364,0.05510040365548797,High Value,18-30
47,blue-collar,married,primary,no,328,yes,no,cellular,7,may,58,1,-1,0,unknown,no,0,0.07578123581428287,0.011793411956079707,0.0,0.04142864149396534,Low Value,41-50
25,admin.,single,secondary,no,122,yes,no,cellular,7,may,481,2,-1,0,unknown,yes,1,0.07391099086666789,0.0978039853599024,0.0,0.06629669104130466,VIP,18-30
46,management,married,secondary,no,21,yes,no,cellular,7,may,124,1,338,2,failure,no,0,0.0729940261107984,0.025213501423342822,0.007272727272727273,0.0455156089369475,Low Value,41-50
35,technician,single,secondary,no,1467,yes,yes,cellular,7,may,381,1,-1,0,unknown,no,0,0.08612205617997931,0.0774705164701098,0.0,0.06630218303102259,VIP,31-40
43,blue-collar,divorced,primary,no,1234,yes,no,cellular,7,may,307,1,-1,0,unknown,no,0,0.0840066820402012,0.06242374949166328,0.0,0.06073046586759959,High Value,41-50
51,blue-collar,divorced,primary,no,57,yes,yes,cellular,7,may,355,1,-1,0,unknown,no,0,0.07332086503368257,0.07218381455876373,0.0,0.05831557688447041,High Value,51-60
27,student,single,tertiary,no,37,yes,no,cellular,7,may,125,1,364,1,failure,no,0,0.07313928785430247,0.02541683611224075,0.0036363636363636364,0.04492196748809619,Low Value,18-30
23,blue-collar,single,secondary,no,537,yes,no,cellular,7,may,172,1,353,2,other,no,0,0.07767871733880487,0.03497356649044327,0.007272727272727273,0.05078597407108087,Medium Value,18-30
47,blue-collar,married,primary,no,206,yes,yes,cellular,7,may,118,1,-1,0,unknown,no,0,0.07467361502006428,0.023993493289955266,0.0,0.04453485549701872,Low Value,41-50
50,management,married,secondary,no,0,yes,yes,cellular,7,may,55,1,-1,0,unknown,no,0,0.0728033700724493,0.011183407889385929,0.0,0.03975670740304043,Low Value,41-50
41,technician,single,tertiary,no,5365,yes,no,cellular,7,may,412,2,-1,0,unknown,no,0,0.12151144844115992,0.08377389182594551,0.0,0.08588789176836362,VIP,41-50
57,retired,married,secondary,no,455,yes,no,cellular,7,may,361,1,-1,0,unknown,no,0,0.07693425090334648,0.07340382269215127,0.0,0.06048827225931862,High Value,51-60
30,blue-collar,married,secondary,no,-109,yes,yes,cellular,7,may,160,4,-1,0,unknown,no,0,0.07181377444482778,0.032533550223668155,0.0,0.04566695228951434,Low Value,18-30
34,entrepreneur,married,secondary,no,393,yes,no,cellular,7,may,174,1,293,3,failure,no,0,0.07637136164726818,0.03538023586823912,0.01090909090909091,0.05098156976592401,Medium Value,31-40
47,services,married,secondary,no,278,yes,no,cellular,7,may,51,1,366,1,other,no,0,0.07532729286583263,0.010370069133794225,0.0036363636363636364,0.041501939900327314,Low Value,41-50
50,services,married,primary,no,5024,yes,yes,cellular,7,may,661,1,267,11,other,yes,1,0.1184155575327293,0.13440422936152907,0.04,0.10752904757482337,VIP,41-50
34,blue-collar,married,unknown,no,0,yes,no,cellular,7,may,183,1,-1,0,unknown,no,0,0.0728033700724493,0.037210248068320455,0.0,0.047564759456720784,Medium Value,31-40
48,services,married,secondary,no,1323,yes,yes,cellular,7,may,99,1,-1,0,unknown,no,0,0.08481470048844263,0.020130134200894673,0.0,0.04844639050448971,Medium Value,41-50
55,services,married,secondary,no,0,no,no,cellular,7,may,110,1,-1,0,unknown,no,0,0.0728033700724493,0.022366815778771858,0.0,0.04311172976985621,Low Value,51-60
51,services,married,secondary,no,1703,yes,no,cellular,7,may,101,1,-1,0,unknown,no,0,0.08826466689666443,0.020536803578690525,0.0,0.05029337452193937,Medium Value,51-60
43,blue-collar,single,primary,no,181,yes,no,cellular,7,may,174,1,343,2,failure,no,0,0.07444664354583917,0.03538023586823912,0.007272727272727273,0.049291937987936775,Medium Value,41-50
53,blue-collar,married,secondary,no,148,yes,no,cellular,7,may,66,1,359,1,failure,no,0,0.07414704119986201,0.013420089467263115,0.0036363636363636364,0.04182682016738267,Low Value,51-60
40,blue-collar,married,primary,no,32,yes,no,cellular,7,may,102,1,-1,0,unknown,no,0,0.07309389355945746,0.02074013826758845,0.0,0.04276898826000526,Low Value,31-40
51,blue-collar,married,secondary,no,160,yes,no,cellular,7,may,136,1,359,1,failure,no,0,0.07425598750749007,0.027653517690117934,0.0036363636363636364,0.046151321788053146,Medium Value,51-60
49,technician,married,secondary,no,0,yes,no,cellular,7,may,190,1,276,1,other,no,0,0.0728033700724493,0.03863359089060594,0.0036363636363636364,0.04871903503067916,Medium Value,41-50
36,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,332,1,-1,0,unknown,no,0,0.0728033700724493,0.06750711671411143,0.0,0.056653820050458076,High Value,31-40
44,services,married,primary,no,3,yes,no,cellular,7,may,228,1,-1,0,unknown,no,0,0.07283060664935631,0.046360309068727124,0.0,0.050323396045296294,Medium Value,41-50
54,blue-collar,married,primary,no,6242,yes,no,cellular,7,may,162,1,-1,0,unknown,no,0,0.1294736077569771,0.03294021960146401,0.0,0.07461886975892776,VIP,51-60
50,services,divorced,secondary,no,339,yes,no,cellular,7,may,43,3,-1,0,unknown,no,0,0.07588110326294192,0.008743391622610817,0.0,0.040563569118254206,Low Value,41-50
51,technician,married,secondary,no,-1944,yes,no,cellular,7,may,623,1,-1,0,unknown,yes,1,0.05515406823670402,0.1266775111834079,0.0,0.06558028747337438,VIP,51-60
55,blue-collar,married,secondary,no,2854,yes,no,cellular,7,may,312,1,-1,0,unknown,no,0,0.09871443356998894,0.0634404229361529,0.0,0.06838934366584033,VIP,51-60
41,technician,married,secondary,no,77,yes,no,cellular,7,may,56,1,-1,0,unknown,no,0,0.07350244221306267,0.011386742578283855,0.0,0.04016724388001649,Low Value,41-50
32,management,married,tertiary,no,1544,yes,no,cellular,7,may,265,1,-1,0,unknown,no,0,0.08682112832059267,0.053883692557950384,0.0,0.059575671927681456,High Value,31-40
35,blue-collar,single,secondary,no,2227,yes,no,cellular,7,may,219,1,-1,0,unknown,no,0,0.09302198899642294,0.04453029686864579,0.0,0.05987008355880521,High Value,31-40
32,blue-collar,single,secondary,no,-219,yes,no,cellular,7,may,446,6,342,2,failure,no,0,0.07081509995823726,0.09068727124847499,0.007272727272727273,0.06406827680820659,High Value,31-40
30,entrepreneur,married,secondary,yes,-388,yes,no,cellular,7,may,263,1,293,3,failure,no,0,0.06928077279247545,0.053477023180154536,0.01090909090909091,0.05286531153210227,High Value,18-30
40,blue-collar,divorced,secondary,no,0,yes,no,cellular,7,may,135,1,-1,0,unknown,no,0,0.0728033700724493,0.027450183001220006,0.0,0.044636739936590654,Low Value,31-40
58,blue-collar,married,unknown,no,807,yes,no,cellular,7,may,57,1,366,2,failure,no,0,0.08013000926043616,0.011590077267181781,0.007272727272727273,0.044996573264918065,Low Value,51-60
31,technician,single,secondary,no,656,yes,no,cellular,7,may,158,1,275,1,other,no,0,0.07875910155611643,0.032126880845872306,0.0036363636363636364,0.04974488775909264,Medium Value,31-40
40,blue-collar,married,secondary,no,1938,yes,no,cellular,7,may,228,1,-1,0,unknown,no,0,0.09039819875438056,0.046360309068727124,0.0,0.05910719209780842,High Value,31-40
51,admin.,married,secondary,no,3025,no,no,cellular,7,may,476,1,352,1,other,yes,1,0.10026691845368875,0.09678731191541277,0.0036363636363636364,0.07989692552874093,VIP,51-60
38,technician,married,secondary,no,0,yes,yes,cellular,7,may,193,2,296,5,other,no,0,0.0728033700724493,0.03924359495729971,0.01818181818181818,0.0518111271597782,Medium Value,31-40
36,blue-collar,married,secondary,no,2095,yes,no,cellular,7,may,122,2,-1,0,unknown,no,0,0.0918235796125143,0.02480683204554697,0.0,0.053353839419921244,High Value,31-40
55,blue-collar,married,primary,no,728,yes,no,cellular,7,may,247,1,-1,0,unknown,no,0,0.07941277940188478,0.05022366815778772,0.0,0.0547734901482787,High Value,51-60
32,blue-collar,married,secondary,no,489,yes,no,cellular,7,may,103,2,349,4,failure,no,0,0.07724293210829264,0.020943472956486377,0.014545454545454545,0.047813598850183145,Medium Value,31-40
34,technician,divorced,secondary,no,592,yes,no,cellular,7,may,67,3,-1,0,unknown,no,0,0.07817805458210013,0.013623424156161041,0.0,0.04317605453789838,Low Value,31-40
25,services,married,secondary,no,51,yes,yes,cellular,7,may,159,2,357,2,failure,no,0,0.07326639187986855,0.03233021553477023,0.007272727272727273,0.0477868060549108,Medium Value,18-30
35,admin.,married,secondary,no,0,yes,no,cellular,7,may,121,2,-1,0,unknown,no,0,0.0728033700724493,0.024603497356649046,0.0,0.043782734243219365,Low Value,31-40
28,services,married,secondary,no,15,yes,no,cellular,7,may,182,2,356,1,failure,no,0,0.07293955295698437,0.03700691337942253,0.0036363636363636364,0.04829912321959168,Medium Value,18-30
45,admin.,single,secondary,no,-101,yes,no,cellular,7,may,101,1,301,1,failure,no,0,0.07188640531657982,0.020536803578690525,0.0036363636363636364,0.0428315164591698,Low Value,41-50
34,management,married,tertiary,no,676,no,no,cellular,7,may,156,1,177,1,success,no,0,0.07894067873549653,0.03172021146807645,0.0036363636363636364,0.049713675535443924,Medium Value,31-40
60,blue-collar,married,unknown,no,2090,yes,no,cellular,7,may,957,2,-1,0,unknown,yes,1,0.09177818531766929,0.19459129727531516,0.0,0.1042664818414292,VIP,51-60
49,blue-collar,married,secondary,no,-327,yes,no,cellular,7,may,423,1,-1,0,unknown,no,0,0.06983458318958474,0.08601057340382269,0.0,0.06072046361593918,High Value,41-50
34,services,married,secondary,no,-99,yes,yes,cellular,7,may,258,2,-1,0,unknown,no,0,0.07190456303451782,0.0524603497356649,0.0,0.05169038643795838,Medium Value,31-40
33,blue-collar,married,secondary,no,478,yes,no,cellular,7,may,349,1,338,1,failure,no,0,0.07714306465963358,0.07096380642537617,0.0036363636363636364,0.060587946984702365,High Value,31-40
28,technician,single,secondary,no,618,yes,no,cellular,7,may,281,1,-1,0,unknown,no,0,0.07841410491529426,0.0571370475803172,0.0,0.05634816673174228,High Value,18-30
51,services,married,tertiary,no,218,yes,no,cellular,7,may,154,3,363,2,failure,no,0,0.07478256132769234,0.0313135420902806,0.007272727272727273,0.0482398887454758,Medium Value,51-60
59,management,divorced,tertiary,yes,-23,yes,no,telephone,7,may,287,2,-1,0,unknown,no,0,0.0725945563161622,0.05835705571370476,0.0,0.053804394872192525,High Value,51-60
28,technician,married,secondary,no,7449,yes,no,cellular,7,may,193,1,-1,0,unknown,no,0,0.14043179053256588,0.03924359495729971,0.0,0.08198897375347286,VIP,18-30
31,technician,single,secondary,no,1626,no,no,cellular,7,may,356,2,286,3,failure,no,0,0.08756559475605107,0.07238714924766165,0.01090909090909091,0.06768076033414222,VIP,31-40
30,management,single,tertiary,no,492,yes,no,cellular,7,may,94,1,-1,0,unknown,no,0,0.07727016868519965,0.01911346075640504,0.0,0.04436912256952134,Low Value,18-30
53,technician,single,tertiary,no,757,yes,no,cellular,7,may,122,2,-1,0,unknown,no,0,0.07967606631198591,0.02480683204554697,0.0,0.04728008276965705,Medium Value,51-60
47,blue-collar,divorced,primary,no,223,yes,no,telephone,7,may,140,2,-1,0,unknown,no,0,0.07482795562253737,0.028466856445709638,0.0,0.045954034744981574,Medium Value,41-50
56,blue-collar,married,unknown,no,982,yes,yes,cellular,7,may,135,2,-1,0,unknown,no,0,0.08171880958001199,0.027450183001220006,0.0,0.049094459690371996,Medium Value,51-60
44,management,married,tertiary,no,430,no,no,cellular,7,may,97,2,171,2,failure,no,0,0.07670727942912135,0.01972346482309882,0.007272727272727273,0.04572522461603577,Low Value,41-50
31,management,single,secondary,no,202,yes,no,cellular,7,may,590,1,-1,0,unknown,no,0,0.07463729958418827,0.11996746644977634,0.0,0.07330888972702704,VIP,31-40
32,blue-collar,single,primary,no,216,yes,no,cellular,7,may,87,2,351,1,success,no,0,0.07476440360975434,0.01769011793411956,0.0036363636363636364,0.04341650991238576,Low Value,31-40
43,blue-collar,divorced,secondary,no,-91,yes,yes,cellular,7,may,92,3,167,4,other,no,0,0.07197719390626987,0.01870679137860919,0.014545454545454545,0.044509725275808605,Low Value,41-50
51,services,married,secondary,no,753,yes,no,cellular,7,may,541,2,-1,0,unknown,no,0,0.0796397508761099,0.11000406669377796,0.0,0.07282109544618834,VIP,51-60
23,technician,single,unknown,no,231,yes,no,cellular,7,may,560,3,367,1,other,no,0,0.0749005864942894,0.11386742578283855,0.0036363636363636364,0.072337793709269,VIP,18-30
31,entrepreneur,single,tertiary,no,734,yes,no,cellular,7,may,295,1,168,4,other,no,0,0.07946725255569881,0.05998373322488817,0.014545454545454545,0.060637837154406765,High Value,31-40
36,admin.,single,secondary,no,9,yes,no,cellular,7,may,473,2,-1,0,unknown,no,0,0.07288507980317034,0.09617730784871899,0.0,0.06529573225620086,VIP,31-40
40,unemployed,divorced,secondary,no,193,yes,no,cellular,7,may,195,1,357,1,failure,no,0,0.07455558985346722,0.03965026433509557,0.0036363636363636364,0.049900146954535006,Medium Value,31-40
28,blue-collar,single,primary,no,553,yes,no,cellular,7,may,225,3,321,3,failure,no,0,0.07782397908230894,0.045750305002033344,0.01090909090909091,0.05481889922358265,High Value,18-30
24,technician,single,secondary,no,1371,yes,yes,cellular,7,may,166,2,-1,0,unknown,no,0,0.08525048571895485,0.033753558357055714,0.0,0.05275131036659414,High Value,18-30
53,blue-collar,single,unknown,no,160,yes,no,cellular,7,may,589,2,-1,0,unknown,no,0,0.07425598750749007,0.1197641317608784,0.0,0.07305723328200855,VIP,51-60
44,services,married,primary,no,2386,yes,no,cellular,7,may,228,2,-1,0,unknown,no,0,0.0944655275724947,0.046360309068727124,0.0,0.06114085650686549,High Value,41-50
37,management,divorced,tertiary,yes,-1,yes,yes,cellular,7,may,101,1,349,1,failure,no,0,0.0727942912134803,0.020536803578690525,0.0036363636363636364,0.04328545940762003,Low Value,31-40
25,blue-collar,single,primary,no,758,yes,no,cellular,7,may,258,1,357,1,failure,no,0,0.07968514517095493,0.0524603497356649,0.0036363636363636364,0.056307950233449665,High Value,18-30
25,student,single,tertiary,no,0,yes,no,cellular,7,may,178,1,-1,0,unknown,no,0,0.0728033700724493,0.036193574623830826,0.0,0.0472597574233739,Medium Value,18-30
50,self-employed,single,secondary,no,766,yes,no,cellular,7,may,253,2,304,4,failure,no,0,0.07975777604270697,0.05144367629117527,0.014545454545454545,0.05822108181779697,High Value,41-50
29,technician,single,tertiary,no,0,yes,no,cellular,7,may,347,2,337,6,failure,yes,1,0.0728033700724493,0.07055713704758032,0.02181818181818182,0.0619324625141351,High Value,18-30
48,admin.,married,secondary,no,368,yes,no,telephone,7,may,430,2,367,2,failure,no,0,0.07614439017304306,0.08743391622610817,0.007272727272727273,0.06575691540889944,VIP,41-50
36,blue-collar,married,primary,no,441,yes,no,cellular,7,may,100,4,358,1,failure,no,0,0.07680714687778041,0.020333468889792598,0.0036363636363636364,0.04523088683310071,Low Value,31-40
43,management,married,tertiary,no,1429,yes,no,cellular,7,may,1030,1,169,3,success,yes,1,0.08577705953915712,0.20943472956486375,0.01090909090909091,0.10790076682085588,VIP,41-50
31,management,single,tertiary,no,0,yes,no,cellular,7,may,45,1,22,2,failure,no,0,0.0728033700724493,0.009150061000406669,0.007272727272727273,0.0406012487908921,Low Value,31-40
38,services,married,primary,no,0,yes,yes,cellular,7,may,127,1,171,2,other,no,0,0.0728033700724493,0.0258235054900366,0.007272727272727273,0.04560328213778108,Low Value,31-40
27,management,single,tertiary,no,405,yes,no,cellular,7,may,129,2,-1,0,unknown,no,0,0.07648030795489624,0.02623017486783245,0.0,0.04610920643779785,Medium Value,18-30
36,management,single,tertiary,no,243,yes,no,cellular,7,may,160,2,360,3,failure,no,0,0.07500953280191747,0.032533550223668155,0.01090909090909091,0.04944664964987736,Medium Value,31-40
53,admin.,divorced,secondary,no,26,yes,no,cellular,7,may,56,1,359,1,failure,no,0,0.07303942040564343,0.011386742578283855,0.0036363636363636364,0.0406630057035796,Low Value,51-60
40,blue-collar,married,secondary,no,356,yes,yes,cellular,7,may,1254,3,365,1,failure,no,0,0.076035443865415,0.2549816998779992,0.0036363636363636364,0.11523950462337998,VIP,31-40
31,admin.,single,secondary,no,0,yes,no,cellular,7,may,895,2,295,2,failure,yes,1,0.0728033700724493,0.18198454656364377,0.007272727272727273,0.09245159445986323,VIP,31-40
53,entrepreneur,married,secondary,no,162,yes,no,cellular,7,may,270,2,-1,0,unknown,no,0,0.07427414522542808,0.05490036600244001,0.0,0.053607182413446045,High Value,51-60
45,blue-collar,married,secondary,no,54,yes,no,cellular,7,may,279,1,367,1,failure,no,0,0.07329362845677556,0.05673037820252135,0.0036363636363636364,0.05439320041641692,High Value,41-50
48,management,divorced,secondary,no,122,yes,no,telephone,7,may,325,1,-1,0,unknown,no,0,0.07391099086666789,0.06608377389182594,0.0,0.056780627600881727,High Value,41-50
